Data;Cliente ID;Produto SKU;Qtde.;;;;
28/02/2019;C0009;AL002;1160;;;;
28/02/2019;C0018;AS001;289;;;;
28/02/2019;C0005;AS002;651;;;;
28/02/2019;C0009;AS003;1378;;;;
28/02/2019;C0005;AS004;603;;;;
28/02/2019;C0030;AS005;1057;;;;
28/02/2019;C0030;AT001;656;;;;
28/02/2019;C0005;AT002;1183;;;;
28/02/2019;C0005;CL001;396;;;;
28/02/2019;C0030;CL002;295;;;;
28/02/2019;C0030;CS001;1073;;;;
28/02/2019;C0018;CS002;1291;;;;
28/02/2019;C0005;CS003;406;;;;
28/02/2019;C0030;CS004;1082;;;;
28/02/2019;C0009;CT001;301;;;;
28/02/2019;C0018;CT002;758;;;;
28/02/2019;C0030;CT003;702;;;;
28/02/2019;C0030;VS003;661;;;;
28/02/2019;C0005;VS004;393;;;;
01/03/2019;C0004;VS004;1309;;;;
01/03/2019;C0022;VS005;683;;;;
01/03/2019;C0022;AL001;996;;;;
01/03/2019;C0022;AL002;692;;;;
01/03/2019;C0004;AS001;526;;;;
01/03/2019;C0022;AS002;446;;;;
01/03/2019;C0004;AS003;650;;;;
01/03/2019;C0022;AS004;1344;;;;
01/03/2019;C0004;AS005;708;;;;
01/03/2019;C0004;AT001;764;;;;
01/03/2019;C0004;AT002;313;;;;
01/03/2019;C0004;CL001;590;;;;
01/03/2019;C0004;CL002;632;;;;
01/03/2019;C0004;CS001;195;;;;
01/03/2019;C0004;CS002;1078;;;;
01/03/2019;C0004;CS003;765;;;;
04/03/2019;C0016;CS004;496;;;;
04/03/2019;C0010;CT001;988;;;;
04/03/2019;C0019;CT002;341;;;;
04/03/2019;C0025;CT003;637;;;;
04/03/2019;C0019;VS001;800;;;;
04/03/2019;C0025;VS002;348;;;;
04/03/2019;C0016;VS004;862;;;;
04/03/2019;C0010;VS005;155;;;;
04/03/2019;C0010;AL001;756;;;;
04/03/2019;C0010;AL002;270;;;;
04/03/2019;C0016;AS001;223;;;;
04/03/2019;C0010;AS002;1290;;;;
04/03/2019;C0016;AS003;367;;;;
04/03/2019;C0025;AS004;614;;;;
05/03/2019;C0005;AS005;677;;;;
05/03/2019;C0022;AT001;599;;;;
05/03/2019;C0008;AT002;332;;;;
05/03/2019;C0003;CL001;1338;;;;
05/03/2019;C0022;CL002;306;;;;
05/03/2019;C0005;CS001;1021;;;;
05/03/2019;C0022;CS002;225;;;;
05/03/2019;C0005;CS003;878;;;;
05/03/2019;C0005;CS004;612;;;;
05/03/2019;C0008;CT001;420;;;;
05/03/2019;C0003;CT002;450;;;;
05/03/2019;C0008;CT003;667;;;;
05/03/2019;C0022;VS001;438;;;;
05/03/2019;C0003;VS002;1079;;;;
05/03/2019;C0008;VS004;1436;;;;
05/03/2019;C0022;VS005;431;;;;
05/03/2019;C0022;AL001;591;;;;
06/03/2019;C0001;AL002;574;;;;
06/03/2019;C0016;AS001;561;;;;
06/03/2019;C0002;AS002;352;;;;
06/03/2019;C0001;AS003;534;;;;
06/03/2019;C0002;AS004;519;;;;
06/03/2019;C0001;AS005;505;;;;
06/03/2019;C0002;AT001;1546;;;;
06/03/2019;C0001;AT002;438;;;;
06/03/2019;C0001;CL001;355;;;;
06/03/2019;C0016;CL002;1000;;;;
06/03/2019;C0001;CS001;211;;;;
06/03/2019;C0001;CS002;696;;;;
06/03/2019;C0016;CS003;359;;;;
07/03/2019;C0020;CS004;263;;;;
07/03/2019;C0001;CT001;1102;;;;
07/03/2019;C0022;CT002;1857;;;;
07/03/2019;C0019;CT003;965;;;;
07/03/2019;C0022;VS001;237;;;;
07/03/2019;C0019;VS002;568;;;;
07/03/2019;C0020;VS004;922;;;;
07/03/2019;C0020;VS005;1113;;;;
07/03/2019;C0001;AL001;1277;;;;
07/03/2019;C0019;AL002;754;;;;
07/03/2019;C0022;AS001;465;;;;
07/03/2019;C0020;AS002;686;;;;
08/03/2019;C0003;AS003;374;;;;
08/03/2019;C0016;AS004;473;;;;
08/03/2019;C0011;AS005;295;;;;
08/03/2019;C0013;AT001;540;;;;
08/03/2019;C0013;AT002;1047;;;;
08/03/2019;C0011;CL001;622;;;;
08/03/2019;C0011;CL002;895;;;;
08/03/2019;C0016;CS001;730;;;;
08/03/2019;C0013;CS002;436;;;;
08/03/2019;C0013;CS003;517;;;;
08/03/2019;C0003;CS004;1371;;;;
08/03/2019;C0013;CT001;664;;;;
11/03/2019;C0014;CT002;1117;;;;
11/03/2019;C0017;CT003;1147;;;;
11/03/2019;C0010;VS001;507;;;;
11/03/2019;C0008;VS002;1078;;;;
11/03/2019;C0010;VS004;1369;;;;
11/03/2019;C0008;VS005;1213;;;;
11/03/2019;C0008;AL001;539;;;;
11/03/2019;C0014;AL002;481;;;;
11/03/2019;C0010;AS001;919;;;;
11/03/2019;C0014;AS002;588;;;;
11/03/2019;C0010;AS003;700;;;;
11/03/2019;C0017;AS004;526;;;;
11/03/2019;C0010;AS005;516;;;;
11/03/2019;C0010;AT001;663;;;;
11/03/2019;C0010;AT002;1187;;;;
11/03/2019;C0010;CL001;1204;;;;
11/03/2019;C0014;CL002;853;;;;
11/03/2019;C0008;CS001;703;;;;
12/03/2019;C0003;CS002;291;;;;
12/03/2019;C0007;CS003;775;;;;
12/03/2019;C0021;CS004;584;;;;
12/03/2019;C0021;CT001;419;;;;
12/03/2019;C0003;CT002;670;;;;
12/03/2019;C0007;CT003;545;;;;
12/03/2019;C0007;VS001;1231;;;;
12/03/2019;C0003;VS002;457;;;;
12/03/2019;C0007;VS004;508;;;;
12/03/2019;C0003;VS005;386;;;;
12/03/2019;C0003;AL001;226;;;;
12/03/2019;C0007;AL002;246;;;;
12/03/2019;C0007;AS001;778;;;;
12/03/2019;C0007;AS002;1018;;;;
12/03/2019;C0007;AS003;1244;;;;
12/03/2019;C0003;AS004;1342;;;;
12/03/2019;C0003;AS005;1294;;;;
12/03/2019;C0003;AT001;475;;;;
12/03/2019;C0021;AT002;351;;;;
13/03/2019;C0024;CL001;717;;;;
13/03/2019;C0019;CL002;1201;;;;
13/03/2019;C0001;CS001;1003;;;;
13/03/2019;C0010;CS002;887;;;;
13/03/2019;C0024;CS003;502;;;;
13/03/2019;C0024;CS004;295;;;;
13/03/2019;C0001;CT001;372;;;;
13/03/2019;C0010;CT002;1545;;;;
13/03/2019;C0024;CT003;394;;;;
13/03/2019;C0001;VS001;275;;;;
13/03/2019;C0010;VS002;450;;;;
13/03/2019;C0010;VS004;535;;;;
13/03/2019;C0010;VS005;819;;;;
13/03/2019;C0010;AL001;617;;;;
13/03/2019;C0024;AL002;1314;;;;
14/03/2019;C0013;AS001;1254;;;;
14/03/2019;C0019;AS002;1006;;;;
14/03/2019;C0013;AS003;603;;;;
14/03/2019;C0019;AS004;564;;;;
14/03/2019;C0019;AS005;629;;;;
14/03/2019;C0013;AT001;1113;;;;
14/03/2019;C0019;AT002;622;;;;
14/03/2019;C0013;CL001;580;;;;
14/03/2019;C0019;CL002;400;;;;
14/03/2019;C0019;CS001;1176;;;;
14/03/2019;C0019;CS002;943;;;;
14/03/2019;C0013;CS003;485;;;;
14/03/2019;C0013;CS004;535;;;;
14/03/2019;C0013;CT001;644;;;;
14/03/2019;C0019;CT002;479;;;;
14/03/2019;C0019;CT003;544;;;;
15/03/2019;C0028;VS001;527;;;;
15/03/2019;C0018;VS002;994;;;;
15/03/2019;C0006;VS004;460;;;;
15/03/2019;C0028;VS005;433;;;;
15/03/2019;C0028;AL001;634;;;;
15/03/2019;C0006;AL002;982;;;;
15/03/2019;C0028;AS001;1006;;;;
15/03/2019;C0028;AS002;522;;;;
15/03/2019;C0018;AS003;489;;;;
15/03/2019;C0018;AS004;803;;;;
15/03/2019;C0028;AS005;575;;;;
15/03/2019;C0006;AT001;661;;;;
15/03/2019;C0006;AT002;587;;;;
15/03/2019;C0028;CL001;746;;;;
18/03/2019;C0006;CL002;1022;;;;
18/03/2019;C0003;CS001;1320;;;;
18/03/2019;C0003;CS002;756;;;;
18/03/2019;C0003;CS003;659;;;;
18/03/2019;C0006;CS004;820;;;;
18/03/2019;C0006;CT001;405;;;;
18/03/2019;C0006;CT002;682;;;;
18/03/2019;C0003;CT003;883;;;;
18/03/2019;C0006;VS001;1097;;;;
18/03/2019;C0006;VS002;1421;;;;
18/03/2019;C0003;VS004;172;;;;
18/03/2019;C0006;VS005;585;;;;
18/03/2019;C0003;AL001;568;;;;
18/03/2019;C0006;AL002;903;;;;
18/03/2019;C0003;AS001;1081;;;;
18/03/2019;C0003;AS002;210;;;;
18/03/2019;C0006;AS003;1167;;;;
19/03/2019;C0016;AS004;151;;;;
19/03/2019;C0010;AS005;548;;;;
19/03/2019;C0010;AT001;820;;;;
19/03/2019;C0010;AT002;343;;;;
19/03/2019;C0016;CL001;585;;;;
19/03/2019;C0010;CL002;972;;;;
19/03/2019;C0016;CS001;677;;;;
19/03/2019;C0016;CS002;719;;;;
19/03/2019;C0010;CS003;256;;;;
19/03/2019;C0010;CS004;1129;;;;
19/03/2019;C0010;CT001;516;;;;
19/03/2019;C0016;CT002;773;;;;
19/03/2019;C0010;CT003;483;;;;
19/03/2019;C0010;VS001;697;;;;
19/03/2019;C0016;VS002;952;;;;
20/03/2019;C0007;VS004;641;;;;
20/03/2019;C0014;VS005;1002;;;;
20/03/2019;C0007;AL001;1129;;;;
20/03/2019;C0014;AL002;405;;;;
20/03/2019;C0014;AS001;428;;;;
20/03/2019;C0007;AS002;313;;;;
20/03/2019;C0014;AS003;494;;;;
20/03/2019;C0014;AS004;984;;;;
20/03/2019;C0014;AS005;956;;;;
20/03/2019;C0007;AT001;283;;;;
20/03/2019;C0014;AT002;958;;;;
20/03/2019;C0014;CL001;983;;;;
20/03/2019;C0014;CL002;400;;;;
20/03/2019;C0014;CS001;807;;;;
20/03/2019;C0014;CS002;425;;;;
20/03/2019;C0014;CS003;1187;;;;
20/03/2019;C0014;CS004;1000;;;;
20/03/2019;C0014;CT001;401;;;;
21/03/2019;C0002;CT002;497;;;;
21/03/2019;C0012;CT003;613;;;;
21/03/2019;C0014;VS001;1054;;;;
21/03/2019;C0006;VS002;583;;;;
21/03/2019;C0002;VS004;1345;;;;
21/03/2019;C0012;VS005;647;;;;
21/03/2019;C0002;AL001;649;;;;
21/03/2019;C0002;AL002;172;;;;
21/03/2019;C0002;AS001;1122;;;;
21/03/2019;C0002;AS002;387;;;;
21/03/2019;C0012;AS003;602;;;;
21/03/2019;C0012;AS004;549;;;;
22/03/2019;C0029;AS005;833;;;;
22/03/2019;C0019;AT001;1037;;;;
22/03/2019;C0019;AT002;486;;;;
22/03/2019;C0029;CL001;241;;;;
22/03/2019;C0019;CL002;618;;;;
22/03/2019;C0029;CS001;460;;;;
22/03/2019;C0019;CS002;519;;;;
22/03/2019;C0019;CS003;528;;;;
22/03/2019;C0019;CS004;572;;;;
22/03/2019;C0019;CT001;1452;;;;
22/03/2019;C0019;CT002;1166;;;;
22/03/2019;C0029;CT003;513;;;;
22/03/2019;C0019;VS001;610;;;;
22/03/2019;C0019;VS002;478;;;;
22/03/2019;C0019;VS004;356;;;;
25/03/2019;C0022;VS005;385;;;;
25/03/2019;C0015;AL001;851;;;;
25/03/2019;C0021;AL002;640;;;;
25/03/2019;C0021;AS001;411;;;;
25/03/2019;C0022;AS002;841;;;;
25/03/2019;C0021;AS003;470;;;;
25/03/2019;C0021;AS004;884;;;;
25/03/2019;C0021;AS005;432;;;;
25/03/2019;C0022;AT001;780;;;;
25/03/2019;C0021;AT002;457;;;;
25/03/2019;C0022;CL001;483;;;;
25/03/2019;C0015;CL002;915;;;;
25/03/2019;C0022;CS001;352;;;;
25/03/2019;C0015;CS002;356;;;;
25/03/2019;C0022;CS003;1123;;;;
25/03/2019;C0022;CS004;606;;;;
25/03/2019;C0021;CT001;313;;;;
26/03/2019;C0007;CT002;1243;;;;
26/03/2019;C0023;CT003;764;;;;
26/03/2019;C0029;VS001;771;;;;
26/03/2019;C0007;VS002;1272;;;;
26/03/2019;C0029;VS004;498;;;;
26/03/2019;C0023;VS005;533;;;;
26/03/2019;C0029;AL001;739;;;;
26/03/2019;C0029;AL002;830;;;;
26/03/2019;C0029;AS001;323;;;;
26/03/2019;C0007;AS002;979;;;;
26/03/2019;C0007;AS003;610;;;;
26/03/2019;C0029;AS004;711;;;;
26/03/2019;C0029;AS005;1316;;;;
26/03/2019;C0023;AT001;768;;;;
27/03/2019;C0011;AT002;824;;;;
27/03/2019;C0007;CL001;250;;;;
27/03/2019;C0028;CL002;455;;;;
27/03/2019;C0007;CS001;876;;;;
27/03/2019;C0007;CS002;375;;;;
27/03/2019;C0028;CS003;308;;;;
27/03/2019;C0007;CS004;368;;;;
27/03/2019;C0007;CT001;487;;;;
27/03/2019;C0011;CT002;490;;;;
27/03/2019;C0028;CT003;775;;;;
27/03/2019;C0028;VS001;1357;;;;
27/03/2019;C0028;VS002;844;;;;
27/03/2019;C0011;VS004;921;;;;
27/03/2019;C0007;VS005;782;;;;
27/03/2019;C0007;AL001;220;;;;
27/03/2019;C0011;AL002;1477;;;;
27/03/2019;C0007;AS001;988;;;;
27/03/2019;C0011;AS002;374;;;;
27/03/2019;C0011;AS003;716;;;;
28/03/2019;C0029;AS004;1630;;;;
28/03/2019;C0030;AS005;1238;;;;
28/03/2019;C0016;AT001;1439;;;;
28/03/2019;C0001;AT002;535;;;;
28/03/2019;C0001;CL001;352;;;;
28/03/2019;C0016;CL002;245;;;;
28/03/2019;C0030;CS001;323;;;;
28/03/2019;C0029;CS002;473;;;;
28/03/2019;C0001;CS003;215;;;;
28/03/2019;C0001;CS004;354;;;;
28/03/2019;C0016;CT001;155;;;;
28/03/2019;C0001;CT002;598;;;;
28/03/2019;C0030;CT003;1238;;;;
28/03/2019;C0030;VS001;518;;;;
28/03/2019;C0001;VS002;292;;;;
28/03/2019;C0016;VS004;577;;;;
28/03/2019;C0029;VS005;1029;;;;
28/03/2019;C0030;AL001;1391;;;;
28/03/2019;C0016;AL002;607;;;;
28/03/2019;C0029;AS001;197;;;;
29/03/2019;C0012;AS002;613;;;;
29/03/2019;C0003;AS003;726;;;;
29/03/2019;C0012;AS004;317;;;;
29/03/2019;C0012;AS005;368;;;;
29/03/2019;C0012;AT001;453;;;;
29/03/2019;C0003;AT002;505;;;;
29/03/2019;C0003;CL001;579;;;;
29/03/2019;C0012;CL002;907;;;;
29/03/2019;C0003;CS001;1048;;;;
29/03/2019;C0003;CS002;934;;;;
29/03/2019;C0012;CS003;974;;;;
29/03/2019;C0003;CS004;598;;;;
01/04/2019;C0013;VS005;293;;;;
01/04/2019;C0023;AL001;1211;;;;
01/04/2019;C0001;AL002;859;;;;
01/04/2019;C0001;AS001;558;;;;
01/04/2019;C0013;AS002;392;;;;
01/04/2019;C0023;AS003;1146;;;;
01/04/2019;C0001;AS004;512;;;;
01/04/2019;C0013;AS005;278;;;;
01/04/2019;C0023;AT001;657;;;;
01/04/2019;C0001;AT002;1107;;;;
01/04/2019;C0023;CL001;525;;;;
01/04/2019;C0023;CL002;256;;;;
01/04/2019;C0013;CS001;322;;;;
01/04/2019;C0023;CS002;1143;;;;
01/04/2019;C0023;CS003;179;;;;
01/04/2019;C0023;CS004;863;;;;
01/04/2019;C0001;CT001;621;;;;
01/04/2019;C0023;CT002;331;;;;
02/04/2019;C0011;CT003;177;;;;
02/04/2019;C0003;VS001;429;;;;
02/04/2019;C0016;VS002;1588;;;;
02/04/2019;C0013;VS003;1045;;;;
02/04/2019;C0003;VS004;440;;;;
02/04/2019;C0013;VS005;699;;;;
02/04/2019;C0016;AL001;479;;;;
02/04/2019;C0011;AL002;415;;;;
02/04/2019;C0016;AS001;365;;;;
02/04/2019;C0016;AS002;299;;;;
02/04/2019;C0016;AS003;566;;;;
02/04/2019;C0003;AS004;1255;;;;
02/04/2019;C0003;AS005;432;;;;
02/04/2019;C0013;AT001;309;;;;
02/04/2019;C0003;AT002;888;;;;
02/04/2019;C0013;CL001;1167;;;;
02/04/2019;C0011;CL002;313;;;;
03/04/2019;C0010;CS001;577;;;;
03/04/2019;C0007;CS002;309;;;;
03/04/2019;C0011;CS003;519;;;;
03/04/2019;C0011;CS004;848;;;;
03/04/2019;C0011;CT001;1104;;;;
03/04/2019;C0007;CT002;369;;;;
03/04/2019;C0007;CT003;450;;;;
03/04/2019;C0010;VS001;934;;;;
03/04/2019;C0011;VS002;1283;;;;
03/04/2019;C0010;VS003;435;;;;
03/04/2019;C0007;VS004;589;;;;
03/04/2019;C0007;VS005;939;;;;
03/04/2019;C0010;AL001;286;;;;
03/04/2019;C0010;AL002;964;;;;
03/04/2019;C0010;AS001;549;;;;
03/04/2019;C0007;AS002;359;;;;
04/04/2019;C0021;AS003;812;;;;
04/04/2019;C0022;AS004;734;;;;
04/04/2019;C0016;AS005;309;;;;
04/04/2019;C0010;AT001;1086;;;;
04/04/2019;C0022;AT002;565;;;;
04/04/2019;C0021;CL001;867;;;;
04/04/2019;C0021;CL002;1185;;;;
04/04/2019;C0022;CS001;1190;;;;
04/04/2019;C0010;CS002;538;;;;
04/04/2019;C0016;CS003;1028;;;;
04/04/2019;C0016;CS004;442;;;;
04/04/2019;C0010;CT001;1139;;;;
04/04/2019;C0010;CT002;803;;;;
04/04/2019;C0016;CT003;380;;;;
05/04/2019;C0008;VS001;1526;;;;
05/04/2019;C0014;VS002;1006;;;;
05/04/2019;C0014;VS003;827;;;;
05/04/2019;C0014;VS004;471;;;;
05/04/2019;C0008;VS005;393;;;;
05/04/2019;C0008;AL001;1428;;;;
05/04/2019;C0008;AL002;887;;;;
05/04/2019;C0014;AS001;1210;;;;
05/04/2019;C0008;AS002;583;;;;
05/04/2019;C0008;AS003;753;;;;
05/04/2019;C0014;AS004;252;;;;
05/04/2019;C0014;AS005;1121;;;;
05/04/2019;C0008;AT001;818;;;;
05/04/2019;C0014;AT002;1072;;;;
08/04/2019;C0008;CL001;502;;;;
08/04/2019;C0030;CL002;218;;;;
08/04/2019;C0030;CS001;378;;;;
08/04/2019;C0030;CS002;695;;;;
08/04/2019;C0030;CS003;667;;;;
08/04/2019;C0008;CS004;1068;;;;
08/04/2019;C0030;CT001;864;;;;
08/04/2019;C0008;CT002;184;;;;
08/04/2019;C0008;CT003;618;;;;
08/04/2019;C0030;VS001;401;;;;
08/04/2019;C0008;VS002;892;;;;
08/04/2019;C0008;VS003;443;;;;
08/04/2019;C0030;VS004;779;;;;
08/04/2019;C0030;VS005;296;;;;
08/04/2019;C0008;AL001;767;;;;
08/04/2019;C0008;AL002;712;;;;
09/04/2019;C0028;AS001;1364;;;;
09/04/2019;C0013;AS002;590;;;;
09/04/2019;C0007;AS003;860;;;;
09/04/2019;C0013;AS004;285;;;;
09/04/2019;C0013;AS005;634;;;;
09/04/2019;C0028;AT001;345;;;;
09/04/2019;C0013;AT002;472;;;;
09/04/2019;C0028;CL001;1014;;;;
09/04/2019;C0028;CL002;1324;;;;
09/04/2019;C0028;CS001;480;;;;
09/04/2019;C0013;CS002;671;;;;
09/04/2019;C0028;CS003;517;;;;
09/04/2019;C0007;CS004;1367;;;;
09/04/2019;C0013;CT001;386;;;;
09/04/2019;C0007;CT002;198;;;;
09/04/2019;C0028;CT003;588;;;;
09/04/2019;C0028;VS001;446;;;;
09/04/2019;C0028;VS002;510;;;;
09/04/2019;C0007;VS003;179;;;;
10/04/2019;C0012;VS004;595;;;;
10/04/2019;C0024;VS005;401;;;;
10/04/2019;C0018;AL001;423;;;;
10/04/2019;C0001;AL002;894;;;;
10/04/2019;C0024;AS001;519;;;;
10/04/2019;C0024;AS002;648;;;;
10/04/2019;C0012;AS003;825;;;;
10/04/2019;C0018;AS004;1502;;;;
10/04/2019;C0018;AS005;845;;;;
10/04/2019;C0024;AT001;318;;;;
10/04/2019;C0012;AT002;393;;;;
10/04/2019;C0001;CL001;676;;;;
10/04/2019;C0012;CL002;822;;;;
10/04/2019;C0024;CS001;551;;;;
11/04/2019;C0004;CS002;710;;;;
11/04/2019;C0030;CS003;305;;;;
11/04/2019;C0001;CS004;517;;;;
11/04/2019;C0030;CT001;390;;;;
11/04/2019;C0001;CT002;678;;;;
11/04/2019;C0004;CT003;700;;;;
11/04/2019;C0001;VS001;1032;;;;
11/04/2019;C0004;VS002;755;;;;
11/04/2019;C0001;VS003;784;;;;
11/04/2019;C0004;VS004;596;;;;
11/04/2019;C0004;VS005;785;;;;
11/04/2019;C0030;AL001;1209;;;;
11/04/2019;C0030;AL002;1092;;;;
11/04/2019;C0001;AS001;505;;;;
12/04/2019;C0016;AS002;1398;;;;
12/04/2019;C0004;AS003;813;;;;
12/04/2019;C0021;AS004;1152;;;;
12/04/2019;C0004;AS005;969;;;;
12/04/2019;C0016;AT001;439;;;;
12/04/2019;C0021;AT002;499;;;;
12/04/2019;C0021;CL001;517;;;;
12/04/2019;C0021;CL002;348;;;;
12/04/2019;C0016;CS001;719;;;;
12/04/2019;C0016;CS002;816;;;;
12/04/2019;C0004;CS003;1316;;;;
12/04/2019;C0021;CS004;1032;;;;
12/04/2019;C0021;CT001;1343;;;;
12/04/2019;C0016;CT002;738;;;;
12/04/2019;C0016;CT003;1192;;;;
15/04/2019;C0014;VS001;476;;;;
15/04/2019;C0026;VS002;476;;;;
15/04/2019;C0026;VS003;1338;;;;
15/04/2019;C0026;VS004;271;;;;
15/04/2019;C0014;VS005;904;;;;
15/04/2019;C0014;AL001;1207;;;;
15/04/2019;C0026;AL002;1475;;;;
15/04/2019;C0014;AS001;448;;;;
15/04/2019;C0014;AS002;368;;;;
15/04/2019;C0014;AS003;723;;;;
15/04/2019;C0014;AS004;950;;;;
15/04/2019;C0014;AS005;798;;;;
15/04/2019;C0026;AT001;580;;;;
15/04/2019;C0026;AT002;858;;;;
15/04/2019;C0014;CL001;1492;;;;
15/04/2019;C0026;CL002;778;;;;
15/04/2019;C0026;CS001;555;;;;
15/04/2019;C0026;CS002;252;;;;
15/04/2019;C0026;CS003;1487;;;;
16/04/2019;C0016;CS004;240;;;;
16/04/2019;C0026;CT001;607;;;;
16/04/2019;C0003;CT002;1118;;;;
16/04/2019;C0019;CT003;345;;;;
16/04/2019;C0003;VS001;646;;;;
16/04/2019;C0026;VS002;421;;;;
16/04/2019;C0019;VS003;511;;;;
16/04/2019;C0026;VS004;1300;;;;
16/04/2019;C0026;VS005;407;;;;
16/04/2019;C0003;AL001;200;;;;
16/04/2019;C0019;AL002;1032;;;;
16/04/2019;C0003;AS001;1097;;;;
17/04/2019;C0025;AS002;771;;;;
17/04/2019;C0016;AS003;490;;;;
17/04/2019;C0025;AS004;1299;;;;
17/04/2019;C0025;AS005;642;;;;
17/04/2019;C0016;AT001;646;;;;
17/04/2019;C0025;AT002;541;;;;
17/04/2019;C0025;CL001;1676;;;;
17/04/2019;C0016;CL002;498;;;;
17/04/2019;C0016;CS001;407;;;;
17/04/2019;C0025;CS002;885;;;;
17/04/2019;C0025;CS003;757;;;;
17/04/2019;C0025;CS004;877;;;;
17/04/2019;C0025;CT001;1454;;;;
17/04/2019;C0016;CT002;506;;;;
17/04/2019;C0025;CT003;601;;;;
17/04/2019;C0016;VS001;609;;;;
18/04/2019;C0022;VS002;540;;;;
18/04/2019;C0015;VS003;421;;;;
18/04/2019;C0017;VS004;426;;;;
18/04/2019;C0023;VS005;491;;;;
18/04/2019;C0023;AL001;229;;;;
18/04/2019;C0023;AL002;981;;;;
18/04/2019;C0022;AS001;311;;;;
18/04/2019;C0017;AS002;638;;;;
18/04/2019;C0017;AS003;728;;;;
18/04/2019;C0023;AS004;837;;;;
18/04/2019;C0022;AS005;719;;;;
18/04/2019;C0022;AT001;1055;;;;
18/04/2019;C0017;AT002;982;;;;
19/04/2019;C0022;CL001;490;;;;
19/04/2019;C0030;CL002;323;;;;
19/04/2019;C0030;CS001;486;;;;
19/04/2019;C0022;CS002;1437;;;;
19/04/2019;C0022;CS003;303;;;;
19/04/2019;C0030;CS004;669;;;;
19/04/2019;C0030;CT001;470;;;;
19/04/2019;C0022;CT002;450;;;;
19/04/2019;C0022;CT003;590;;;;
19/04/2019;C0030;VS001;206;;;;
19/04/2019;C0030;VS002;494;;;;
19/04/2019;C0022;VS003;667;;;;
19/04/2019;C0030;VS004;1476;;;;
22/04/2019;C0013;VS005;337;;;;
22/04/2019;C0006;AL001;770;;;;
22/04/2019;C0003;AL002;1039;;;;
22/04/2019;C0003;AS001;1215;;;;
22/04/2019;C0003;AS002;510;;;;
22/04/2019;C0003;AS003;958;;;;
22/04/2019;C0013;AS004;1349;;;;
22/04/2019;C0013;AS005;407;;;;
22/04/2019;C0003;AT001;590;;;;
22/04/2019;C0013;AT002;286;;;;
22/04/2019;C0013;CL001;573;;;;
22/04/2019;C0003;CL002;915;;;;
22/04/2019;C0006;CS001;939;;;;
22/04/2019;C0006;CS002;694;;;;
22/04/2019;C0003;CS003;166;;;;
22/04/2019;C0013;CS004;693;;;;
22/04/2019;C0013;CT001;572;;;;
22/04/2019;C0006;CT002;1226;;;;
22/04/2019;C0003;CT003;834;;;;
22/04/2019;C0006;VS001;360;;;;
23/04/2019;C0013;VS002;1666;;;;
23/04/2019;C0024;VS003;258;;;;
23/04/2019;C0015;VS004;268;;;;
23/04/2019;C0005;VS005;820;;;;
23/04/2019;C0005;AL001;412;;;;
23/04/2019;C0005;AL002;776;;;;
23/04/2019;C0013;AS001;643;;;;
23/04/2019;C0024;AS002;251;;;;
23/04/2019;C0024;AS003;547;;;;
23/04/2019;C0005;AS004;612;;;;
23/04/2019;C0005;AS005;954;;;;
23/04/2019;C0015;AT001;767;;;;
23/04/2019;C0015;AT002;457;;;;
23/04/2019;C0013;CL001;368;;;;
23/04/2019;C0015;CL002;1053;;;;
23/04/2019;C0005;CS001;396;;;;
23/04/2019;C0005;CS002;624;;;;
24/04/2019;C0012;CS003;575;;;;
24/04/2019;C0017;CS004;623;;;;
24/04/2019;C0012;CT001;1452;;;;
24/04/2019;C0012;CT002;706;;;;
24/04/2019;C0017;CT003;1262;;;;
24/04/2019;C0017;VS001;353;;;;
24/04/2019;C0012;VS002;714;;;;
24/04/2019;C0017;VS003;1484;;;;
24/04/2019;C0017;VS004;471;;;;
24/04/2019;C0012;VS005;528;;;;
24/04/2019;C0017;AL001;547;;;;
24/04/2019;C0012;AL002;324;;;;
24/04/2019;C0012;AS001;872;;;;
24/04/2019;C0017;AS002;642;;;;
24/04/2019;C0017;AS003;1208;;;;
24/04/2019;C0017;AS004;492;;;;
25/04/2019;C0025;AS005;818;;;;
25/04/2019;C0020;AT001;1151;;;;
25/04/2019;C0029;AT002;903;;;;
25/04/2019;C0020;CL001;754;;;;
25/04/2019;C0029;CL002;965;;;;
25/04/2019;C0025;CS001;410;;;;
25/04/2019;C0020;CS002;767;;;;
25/04/2019;C0025;CS003;1164;;;;
25/04/2019;C0029;CS004;850;;;;
25/04/2019;C0025;CT001;223;;;;
25/04/2019;C0025;CT002;771;;;;
25/04/2019;C0029;CT003;1297;;;;
25/04/2019;C0025;VS001;711;;;;
25/04/2019;C0025;VS002;522;;;;
26/04/2019;C0024;VS003;454;;;;
26/04/2019;C0002;VS004;497;;;;
26/04/2019;C0024;VS005;1763;;;;
26/04/2019;C0002;AL001;309;;;;
26/04/2019;C0024;AL002;1118;;;;
26/04/2019;C0002;AS001;649;;;;
26/04/2019;C0002;AS002;1009;;;;
26/04/2019;C0024;AS003;580;;;;
26/04/2019;C0002;AS004;743;;;;
26/04/2019;C0002;AS005;519;;;;
26/04/2019;C0002;AT001;138;;;;
26/04/2019;C0024;AT002;1070;;;;
26/04/2019;C0024;CL001;977;;;;
26/04/2019;C0024;CL002;633;;;;
26/04/2019;C0024;CS001;188;;;;
26/04/2019;C0024;CS002;179;;;;
26/04/2019;C0024;CS003;837;;;;
